1	15	1992	29	17.95	18.38
1	15	1992	30	5.5	5.5
1	15	1992	31	11	11
1	15	1992	32	21.95	26.87
1	15	1992	33	16.25	14.11
1	15	1992	35	22	22
1	15	1992	36	18.6	16.9
1	16	1992	2	5	5
1	16	1992	10	0	0
1	16	1992	15	7.4	5.09
1	16	1992	16	22	22
1	16	1992	17	16.68	17.04
1	16	1992	18	22	22
1	16	1992	21	13	13
1	16	1992	22	16	20
1	16	1992	24	8.53	6.6
1	16	1992	25	10.09	9.92
1	16	1992	26	9	9
1	16	1992	27	11	9.25
1	16	1992	28	14.5	13.85
1	16	1992	29	13.15	13.19
1	16	1992	31	11.34	12.2
1	16	1992	32	12.2	11.51
1	16	1992	33	12.39	16.18
1	16	1992	34	8.4	8.4
1	16	1992	36	19.75	17.75
1	17	1992	1	5	5
1	17	1992	14	5	5
1	17	1992	15	7.67	5.16
1	17	1992	18	22	22
1	17	1992	19	17.5	20.5
1	17	1992	20	15.5	21.82
1	17	1992	21	13	13
1	17	1992	22	15.9	19.29
1	17	1992	24	10.53	7.27
1	17	1992	25	12.15	12.67
1	17	1992	26	22	22
1	17	1992	27	13	13
1	17	1992	28	15.67	14.84
1	17	1992	29	13.65	16.77
1	17	1992	30	2.5	3.57
1	17	1992	31	12.47	12.55
1	17	1992	32	16.52	11.06
1	17	1992	33	13.07	16.23
1	17	1992	34	16.33	18.6
1	17	1992	35	22	22
1	17	1992	36	22	22
1	18	1992	1	5	5
1	18	1992	15	11.04	15.66
1	18	1992	17	21.31	21.14
1	18	1992	18	22	22
1	18	1992	19	22	22
1	18	1992	20	16	16.6
1	18	1992	21	13	13
1	18	1992	22	17.75	20.79
1	18	1992	24	7.55	6.89
1	18	1992	25	16.29	17.8
1	18	1992	26	22	22
1	18	1992	27	7.67	7.67
1	18	1992	28	22	22
1	18	1992	29	21.54	21.11
1	18	1992	30	8.31	9.58
1	18	1992	31	10.62	12.54
1	18	1992	32	9.52	13.86
1	18	1992	33	10.72	8.4
1	18	1992	35	22	22
1	18	1992	36	19.06	18.48
1	19	1992	1	5.89	6.04
1	19	1992	2	5	5
1	19	1992	14	5	5
1	19	1992	15	5	5
1	19	1992	17	20.71	19.99
1	19	1992	18	22	22
1	19	1992	21	22	22
1	19	1992	24	9.73	12.22
1	19	1992	26	22	22
1	19	1992	27	11.22	12.75
1	19	1992	29	11.97	13.36
1	19	1992	31	22	22
1	19	1992	32	22	22
1	19	1992	33	16.8	16.8
1	19	1992	36	19.75	20.64
1	20	1992	1	5.15	4.87
1	20	1992	2	6.57	5.88
1	20	1992	5	6.14	5.55
1	20	1992	10	0	0
1	20	1992	11	0	0
1	20	1992	13	5	5
1	20	1992	14	5.1	4.94
1	20	1992	15	8.98	8.67
1	20	1992	16	13.2	11.57
1	20	1992	17	19.82	19.34
1	20	1992	18	21.81	21.85
1	20	1992	19	20.66	21.89
1	20	1992	20	14.59	14.53
1	20	1992	21	13.46	10.43
1	20	1992	22	12.71	8.9
1	20	1992	23	0.82	0.54
1	20	1992	24	9.48	8.43
1	20	1992	25	13.11	11.3
1	20	1992	26	13.97	13.66
1	20	1992	27	11.32	11.18
1	20	1992	28	17.2	17.35
1	20	1992	29	13.44	11.81
1	20	1992	30	9.3	6.47
1	20	1992	31	14.08	12.48
1	20	1992	32	15.89	17.39
1	20	1992	33	11.88	11.27
1	20	1992	34	15.73	17.17
1	20	1992	35	16.01	7.46
1	20	1992	36	18.29	18.21
1	21	1992	1	5	5
1	21	1992	2	5	5
1	21	1992	10	0	0
1	21	1992	13	5	5
1	21	1992	14	5	5
1	21	1992	15	12.53	12.26
1	21	1992	17	19.67	18.04
1	21	1992	18	22	22
1	21	1992	19	22	22
1	21	1992	20	13	13
1	21	1992	21	12.1	9.66
1	21	1992	22	13.33	9.45
1	21	1992	23	3.27	0.35
1	21	1992	24	9.16	8.14
1	21	1992	25	12.27	10.84
1	21	1992	26	10.6	14.66
1	21	1992	27	10.92	10.35
1	21	1992	28	19.28	19.31
1	21	1992	29	16.02	19.5
1	21	1992	31	13.27	13.44
1	21	1992	32	16.28	16.15
1	21	1992	33	11.57	11.05
1	21	1992	35	19.8	11.74
1	21	1992	36	17.29	19.85
2	1	1991	1	1.67	4.49
2	1	1991	14	7	7
2	1	1991	15	3.79	3.46
2	1	1991	17	19.5	12.03
2	1	1991	18	13.5	17.95
2	1	1991	19	16.55	11.69
2	1	1991	20	9	10.85
2	1	1991	21	7	7.69
2	1	1991	22	6.83	3.72
2	1	1991	24	4.67	2.18
2	1	1991	25	11	12.89
2	1	1991	26	7.38	7
2	1	1991	27	6.36	4.55
2	1	1991	28	8.86	7.21
2	1	1991	29	9.6	11.35
2	1	1991	30	0	0
2	1	1991	31	10.5	10.39
2	1	1991	32	13.5	13
2	1	1991	33	3.77	3.5
2	1	1991	34	10.43	8.77
2	1	1991	35	12	12
2	1	1991	36	14.8	14.75
2	3	1991	1	0	0
2	3	1991	13	0	0
2	3	1991	14	2	2.05
2	3	1991	15	3.94	10.96
2	3	1991	17	17.31	20.66
2	3	1991	18	38.07	35.85
2	3	1991	19	20.57	30.31
2	3	1991	20	6.77	7.5
2	3	1991	21	4.65	7.28
2	3	1991	22	7.5	9.73
2	3	1991	23	0	0
2	3	1991	24	4.26	4.61
2	3	1991	25	10.15	11.62
2	3	1991	26	7.9	7.73
2	3	1991	27	3.92	1.83
2	3	1991	28	10.12	5.9
2	3	1991	29	8.42	8.09
2	3	1991	30	0	0
2	3	1991	31	12.94	13.65
2	3	1991	32	9.24	7.12
2	3	1991	33	5.15	3.34
2	3	1991	34	12.14	12.97
2	3	1991	35	4.75	1.95
2	3	1991	36	11.03	8.4
2	4	1991	1	0.63	0
2	4	1991	2	1.67	1
2	4	1991	5	0	0
2	4	1991	10	0	0
2	4	1991	12	0	0
2	4	1991	13	0	0
2	4	1991	14	1	0.05
2	4	1991	15	4.36	2.29
2	4	1991	17	23.54	17.03
2	4	1991	18	39.54	42.12
2	4	1991	19	22.86	25.08
2	4	1991	20	9.67	5.23
2	4	1991	21	9.93	1.74
2	4	1991	22	8.84	9.33
2	4	1991	23	0	0
2	4	1991	24	7.3	6.39
2	4	1991	25	13.14	12.24
2	4	1991	26	10.68	10.66
2	4	1991	27	7.15	4.71
2	4	1991	28	15.25	10.75
2	4	1991	29	10.96	7.95
2	4	1991	30	0.71	0.53
2	4	1991	31	13.77	13.77
2	4	1991	32	11.88	12.56
2	4	1991	33	6.05	8.71
2	4	1991	34	12.46	11.25
2	4	1991	35	5.97	0.35
2	4	1991	36	12.62	10.37
2	5	1991	1	0	0
2	5	1991	2	0.83	3.34
2	5	1991	5	0	0
2	5	1991	14	0	0
2	5	1991	15	7.28	11.88
2	5	1991	16		
2	5	1991	17	29.64	26.25
2	5	1991	18	44.18	39.01
2	5	1991	19	18.17	27.25
2	5	1991	20	8.59	7.1
2	5	1991	21	11.99	9.52
2	5	1991	22	9.4	9.83
2	5	1991	23	0	0
2	5	1991	24	6.32	3.38
2	5	1991	25	15.1	13.86
2	5	1991	26	11.9	11.53
2	5	1991	27	7.26	9.24
2	5	1991	28	16.03	13.69
2	5	1991	29	11.2	9.67
2	5	1991	30	0.8	0.3
2	5	1991	31	14.85	15.8
2	5	1991	32	13.24	10.31
2	5	1991	33	5	2.96
2	5	1991	34	15.49	14.04
2	5	1991	35	7.61	5.1
2	5	1991	36	13.78	3.96
2	6	1991	1	1.6	5.57
2	6	1991	5	0	0
2	6	1991	13	0	0
2	6	1991	14	0	0
2	6	1991	15	3.91	1.05
2	6	1991	17	32	44.72
2	6	1991	18	27.5	35.73
2	6	1991	19	36.67	30.5
2	6	1991	20	4.78	7.64
2	6	1991	21	5	4.17
2	6	1991	22	5	5
2	6	1991	24	2.5	3.2
2	6	1991	25	12	10.56
2	6	1991	26	8.67	8.65
2	6	1991	27	3.4	3.85
2	6	1991	28	9.5	10.84
2	6	1991	29	6	5.26
2	6	1991	36	13.58	12.62
2	7	1991	1	0.65	1.27
2	7	1991	2	0.21	0.07
2	7	1991	5	0	0
2	7	1991	11	0	0
2	7	1991	13	0	0
2	7	1991	14	1.42	2.21
2	7	1991	15	3.04	3.62
2	7	1991	17	23.33	37.34
2	7	1991	18	44.38	45.62
2	7	1991	19	21.6	21.23
2	7	1991	20	4.1	3.45
2	7	1991	21	7.76	6.27
2	7	1991	22	7.38	9.17
2	7	1991	23	1.17	0.82
2	7	1991	24	2.93	3.8
2	7	1991	25	10.7	11.11
2	7	1991	26	6.97	8.54
2	7	1991	27	3.69	3.97
2	7	1991	28	10.32	10.55
2	7	1991	29	9.13	13.65
2	7	1991	30	0.5	0.41
2	7	1991	31	11.4	10.23
2	7	1991	32	10.19	12.16
2	7	1991	33	3.56	3.6
2	7	1991	34	11.53	12.27
2	7	1991	35	6.3	8.55
2	7	1991	36	9.67	11.03
2	8	1991	1	0	0
2	8	1991	14	0	0
2	8	1991	15	0	0
2	8	1991	17	17.93	30.25
2	8	1991	18	43.13	33.99
2	8	1991	19	15.94	9.65
2	8	1991	22	2.75	4.58
2	8	1991	24	6.25	5.18
2	8	1991	25	7	7
2	8	1991	26	7	7
2	8	1991	28	3	2.83
2	8	1991	29	14	14
2	8	1991	30	0	0
2	8	1991	32	7	7
2	8	1991	36	0	0
2	9	1991	1	0.51	0.27
2	9	1991	2	1.05	1.25
2	9	1991	5	0	0
2	9	1991	10	0	0
2	9	1991	11	0	0
2	9	1991	13	0	0
2	9	1991	14	1.4	1.46
2	9	1991	15	6	6.55
2	9	1991	16	0	0
2	9	1991	17	27.3	22.9
2	9	1991	18	48.46	41.07
2	9	1991	19	24.06	28.64
2	9	1991	20	9.74	6.26
2	9	1991	21	11.26	11
2	9	1991	22	9.51	6.66
2	9	1991	23	0.26	0
2	9	1991	24	6.33	5.18
2	9	1991	25	15.07	14.9
2	9	1991	26	11.01	11.7
2	9	1991	27	8.06	9.28
2	9	1991	28	15.61	15.61
2	9	1991	29	11.66	9.67
2	9	1991	30	0.59	0.32
2	9	1991	31	15.27	15.22
2	9	1991	32	13.43	13.75
2	9	1991	33	5.9	8.17
2	9	1991	34	15.94	18.16
2	9	1991	35	6.99	2.33
2	9	1991	36	13.93	12.45
2	9	1991	40	5	5
2	10	1991	1	0.43	0
2	10	1991	2	0	0
2	10	1991	5	0	0
2	10	1991	10	0	0
2	10	1991	11	0	0
2	10	1991	13	0	0
2	10	1991	14	0	0
2	10	1991	15	3.26	2.07
2	10	1991	16		
2	10	1991	17	25.78	23.67
2	10	1991	18	46.75	49.86
2	10	1991	19	21.26	30.56
2	10	1991	20	5.77	9.25
2	10	1991	21	7.67	8.09
2	10	1991	22	7.69	9.92
2	10	1991	23	0	0
2	10	1991	24	5.54	4.76
2	10	1991	25	10.13	9.44
2	10	1991	26	7.26	7.13
2	10	1991	27	4.83	5.2
2	10	1991	28	10.02	11.48
2	10	1991	29	10.22	11.08
2	10	1991	30	0.88	0.46
2	10	1991	31	11.85	13.42
2	10	1991	32	10.61	12.62
2	10	1991	33	4.76	1.31
2	10	1991	34	10.43	8.92
2	10	1991	35	3.54	2.41
2	10	1991	36	10.99	13.19
2	11	1991	1	0.23	0.11
2	11	1991	2	0.25	0.66
2	11	1991	5	0	0
2	11	1991	13	0	0
2	11	1991	14	2.12	3.1
2	11	1991	15	1.97	0.25
2	11	1991	16	0	0
2	11	1991	17	20.4	17.81
2	11	1991	18	43.36	52.23
2	11	1991	19	14.9	18.57
2	11	1991	20	5.25	5.23
2	11	1991	21	7.94	6.33
2	11	1991	22	7.94	7.13
2	11	1991	24	3.53	2.28
2	11	1991	25	10.89	11.65
2	11	1991	26	7.13	8.66
2	11	1991	27	5.1	4.93
2	11	1991	28	11.06	12.14
2	11	1991	29	8.56	8.03
2	11	1991	30	0	0
2	11	1991	31	11.25	9.76
2	11	1991	32	12.4	12.74
2	11	1991	33	5.38	6.65
2	11	1991	34	11.59	12.36
2	11	1991	35	3.86	4.79
2	11	1991	36	9.71	3.35
2	12	1991	1	0.3	0.01
2	12	1991	2	1.11	0.4
2	12	1991	5	0	0
2	12	1991	14	0.91	0.02
2	12	1991	15	4.81	2.67
2	12	1991	16		
2	12	1991	17	27.4	31.52
2	12	1991	18	48.28	26.95
2	12	1991	19	23.19	16.82
2	12	1991	20	9.52	10.31
2	12	1991	21	11.81	9.82
2	12	1991	22	8.46	7.2
2	12	1991	23	0.92	0.18
2	12	1991	24	6.23	8.18
2	12	1991	25	14.92	15.16
2	12	1991	26	10.28	14.27
2	12	1991	27	8.46	10.38
2	12	1991	28	15.01	16.57
2	12	1991	29	10.91	12.97
2	12	1991	30	0.38	0.1
2	12	1991	31	15.41	12.82
2	12	1991	32	13.66	11.73
2	12	1991	33	4.99	6.18
2	12	1991	34	17.36	19.53
2	12	1991	35	7.5	4.53
2	12	1991	36	13.07	12.97
2	13	1991	1	0	0
2	13	1991	2	0.63	1.38
2	13	1991	5	0	0
2	13	1991	13	0	0
2	13	1991	14	1.25	0.13
2	13	1991	15	2.4	1.67
2	13	1991	17	23.06	28.07
2	13	1991	18	44.05	43.46
2	13	1991	19	19.2	33.26
2	13	1991	20	6.3	4.68
2	13	1991	21	8.37	5.67
2	13	1991	22	7.38	8.52
2	13	1991	23	0	0
2	13	1991	24	4.83	7.27
2	13	1991	25	10.79	11.84
2	13	1991	26	6.88	8.33
2	13	1991	27	4.65	4.87
2	13	1991	28	10.88	11.43
2	13	1991	29	9.73	11.13
2	13	1991	30	0.39	0.05
2	13	1991	31	11.42	11.2
2	13	1991	32	9.7	9.45
2	13	1991	33	4.18	5.75
2	13	1991	34	12.3	14.88
2	13	1991	35	5.3	6.98
2	13	1991	36	9.37	9.36
2	14	1991	1	1.27	0.28
2	14	1991	2	0	0
2	14	1991	5	0	0
2	14	1991	13	0	0
2	14	1991	15	4.66	6.25
2	14	1991	16		
2	14	1991	17	18.45	16.52
2	14	1991	18	35.72	46.2
2	14	1991	19	24.64	24.92
2	14	1991	20	4.9	6.75
2	14	1991	21	9.48	9.92
2	14	1991	22	7.14	7.18
2	14	1991	24	4.31	3.44
2	14	1991	25	11.78	3.33
2	14	1991	26	6.9	6.51
2	14	1991	27	5.89	6.09
2	14	1991	28	11.33	11.78
2	14	1991	29	9.34	12.54
2	14	1991	30	0	0
2	14	1991	31	11.4	12.14
2	14	1991	32	8.18	2.74
2	14	1991	33	5.26	3.95
2	14	1991	34	11.38	14
2	14	1991	36	12.27	10.39
2	15	1991	1	0.45	0
2	15	1991	2	0.28	0
2	15	1991	5	0	0
2	15	1991	10	0	0
2	15	1991	11	0	0
2	15	1991	14	0	0
2	15	1991	15	2.4	0.57
2	15	1991	16		
2	15	1991	17	24.74	25.27
2	15	1991	18	44.68	50.54
2	15	1991	19	22.32	25.98
2	15	1991	20	6.28	4.39
2	15	1991	21	8.93	8.45
2	15	1991	22	6.82	7.27
2	15	1991	23	0	0
2	15	1991	24	6.21	1.26
2	15	1991	25	10.95	14.5
2	15	1991	26	6.31	7.54
2	15	1991	27	5.38	3.54
2	15	1991	28	10.67	3.58
2	15	1991	29	10.11	12.69
2	15	1991	30	0	0
2	15	1991	31	11.6	12.06
2	15	1991	32	9.67	10.49
2	15	1991	33	5.74	5.5
2	15	1991	34	10.09	10.19
2	15	1991	35	2.91	7.36
2	15	1991	36	11.26	14.11
2	16	1991	1	0	0
2	16	1991	5	0	0
2	16	1991	10	0	0
2	16	1991	14	2	0.07
2	16	1991	15	3.08	0.17
2	16	1991	17	29.21	15.81
2	16	1991	18	51.93	50.83
2	16	1991	19	7.8	5.69
2	16	1991	20	8	11.81
2	16	1991	21	10.95	4.9
2	16	1991	22	10.39	8.23
2	16	1991	23	0	0
2	16	1991	24	7.59	4.04
2	16	1991	25	16.55	14.24
2	16	1991	26	14	1.13
2	16	1991	27	5.5	0.03
2	16	1991	28	15.8	7.44
2	16	1991	29	12.55	12.24
2	16	1991	30	1.33	0.25
2	16	1991	31	15.98	11.79
2	16	1991	32	14.17	18.24
2	16	1991	33	7.4	8.69
2	16	1991	34	14.36	13.66
2	16	1991	35	9	9.48
2	16	1991	36	16.8	9.87
2	17	1991	1	0	0
2	17	1991	2	0	0
2	17	1991	5	0	0
2	17	1991	10	0	0
2	17	1991	11	0	0
2	17	1991	14	0	0
2	17	1991	15	0	0
2	17	1991	16		
2	17	1991	17	0.03	0.01
2	17	1991	18	0	0
2	17	1991	19	0	0
2	17	1991	20	0	0
2	17	1991	21	0	0
2	17	1991	22	0	0
2	17	1991	23	0	0
2	17	1991	24	0	0
2	17	1991	25	0	0
2	17	1991	26	0	0
2	17	1991	27	0	0
2	17	1991	28	0	0
2	17	1991	29	0	0
2	17	1991	30	0	0
2	17	1991	31	0	0
2	17	1991	32	0	0
2	17	1991	33	0.01	0
2	17	1991	34	0	0
2	17	1991	35	0	0
2	17	1991	36	0	0
2	18	1991	1	0.25	0.05
2	18	1991	2	0.36	1
2	18	1991	5	0	0
2	18	1991	11	0	0
2	18	1991	14	0	0
2	18	1991	15	2.3	2.02
2	18	1991	16		
2	18	1991	17	23.2	18.91
2	18	1991	18	44.62	46.81
2	18	1991	19	18.95	21.8
2	18	1991	20	5.97	5.81
2	18	1991	21	8.73	8.01
2	18	1991	22	7.27	7.79
2	18	1991	23	0	0
2	18	1991	24	6.41	6.53
2	18	1991	25	10.67	11.63
